"1000023","1","35.299768","139.478426","江の島シーキャンドル","","","神奈川県","藤沢市江の島二丁目","","Wikipedia","2017.09.21","https://ja.wikipedia.org/wiki/%E6%B1%9F%E3%81%AE%E5%B3%B6%E7%81%AF%E5%8F%B0","江の島灯台は神奈川県藤沢市江の島に立つ日本初の民間灯台。<br>2002年12月31日に江ノ島電鉄開業100周年記念事業のフィナーレとして点灯式において初点灯された。<br>2003年4月から江の島観光灯台として展望台が開業した。","江の島シーキャンドル (展望灯台) 江の島サムエルコッキング苑","https://enoshima-seacandle.com/","1011041041","1","0","R","101","104","","2017.09.05","2017.09.21"
"1000024","1","35.442351","139.646402","横浜中華街","","","神奈川県","横浜市中区山下町","","Wikipedia","2017.09.21","https://ja.wikipedia.org/wiki/%E6%A8%AA%E6%B5%9C%E4%B8%AD%E8%8F%AF%E8%A1%97","横浜中華街は、神奈川県横浜市中区山下町一帯に所在するチャイナタウン（中華街）である。<br>約0.2平方キロのエリア内に500店以上の店舗があり、日本最大かつ東アジア最大の中華街となっている。<br>1866年の横浜新田慰留地から数えると150年弱の歴史をもつことになる。","［公式］横浜中華街","http://www.chinatown.or.jp/","1011041051","1","0","L","101","104","","2017.09.05","2017.09.21"
"1000025","1","35.665833","140.318046","八街市","","","千葉県","八街市","","Wikipedia","2017.09.22","https://ja.wikipedia.org/wiki/%E3%83%A9%E3%83%83%E3%82%AB%E3%82%BB%E3%82%A4","県別の生産量では、千葉県が9590トンで突出しており、78.0%を生産している。特に千葉県中央部の八街市が生産量では日本一を誇る。","落花生｜旬鮮図鑑／千葉県","https://www.pref.chiba.lg.jp/ryuhan/pbmgm/zukan/kome/rakkase.html","1011051011","1","1","C","101","105","","2017.09.06","2017.09.22"
"1000026","1","35.46409","139.874752","東京湾アクアライン","海ほたる","","千葉県","木更津市中島地先海ほたる","","Wikipedia","2017.09.22","https://ja.wikipedia.org/wiki/%E6%B5%B7%E3%81%BB%E3%81%9F%E3%82%8B%E3%83%91%E3%83%BC%E3%82%AD%E3%83%B3%E3%82%B0%E3%82%A8%E3%83%AA%E3%82%A2","海ほたるパーキングエリアは東京湾アクアライン上にあるパーキングエリア。<br>東日本高速道路が管理する人工島、「木更津人工島」に位置する。<br>海ほたるでは来た方向にUターンして引き返すことができ、通行料金は対岸に行く場合と同額である。","海ほたる～東京湾に浮かぶパーキングエリア","https://www.umihotaru.com/","1011051021","1","0","C","101","105","","2017.09.06","2017.09.22"
"1000027","1","34.996555","139.870096","館山市、南房総市周辺","","","千葉県","館山市、南房総市","","Wikipedia","2017.09.22","https://ja.wikipedia.org/wiki/%E6%88%BF%E5%B7%9E%E3%81%86%E3%81%A1%E3%82%8F","房州うちわは千葉県南房総市、館山市特産のうちわ。千葉県の伝統工芸の一つ。<br>京うちわ、丸亀うちわと並ぶ日本三大うちわの一つである。<br>1923年に関東大震災で被災した東京のうちわ問屋が現在の館山市船形へ移住し、房州でのうちわ生産が本格化する。最盛期には年産800万本に達した。","房州うちわ振興協会","http://www.bosyu-uchiwa.com/","1011051031","1","1","L","101","105","","2017.09.06","2017.09.22"
"1000028","1","35.115997","140.120475","鴨川シーワールド","","","千葉県","鴨川市東町","","Wikipedia","2017.09.22","https://ja.wikipedia.org/wiki/%E9%B4%A8%E5%B7%9D%E3%82%B7%E3%83%BC%E3%83%AF%E3%83%BC%E3%83%AB%E3%83%89","鴨川シーワールドは千葉県鴨川市の東条海岸と国道128号に挟まれて立地する大規模な総合海洋レジャーセンター・博物館相当施設。<br>1970年に開業し、シャチの飼育は日本初。他にもイルカやアシカなど海獣の展示飼育に力を入れている。","＜公式＞鴨川シーワールド","http://www.kamogawa-seaworld.jp/","1011051041","1","0","C","101","105","","2017.09.06","2017.09.22"
"1000029","1","34.996206","139.857844","北条海岸","南総里見まつり会場","","千葉県","館山市","","Wikipedia","2017.09.22","https://ja.wikipedia.org/wiki/%E5%8D%97%E7%B7%8F%E9%87%8C%E8%A6%8B%E5%85%AB%E7%8A%AC%E4%BC%9D","『南総里見八犬伝』は江戸時代後期に曲亭馬琴によって著わされた大長編読本。<br>1814年に刊行が開始され、28年をかけて完結した全98巻、106冊の大作である。<br>館山市では1982年より毎年10月に南総里見まつりが開催され、八犬伝の世界を再現する仮装パレードが行われる。","南総里見まつり","http://satomi.tateyamacity.com/","1011051051","1","0","R","101","105","","2017.09.06","2017.09.22"
"1000030","1","36.371011","140.476179","水戸市","","","茨城県","水戸市","","","","","茨城県水戸市内の納豆メーカー４社。<br>・株式会社笹沼五郎商店<br>・天狗納豆株式会社<br>・だるま食品株式会社<br>・水戸納豆製造株式会社","","","1011061012","1","1","L","101","106","水戸納豆を代表する場所を特定できず、水戸駅に設定しています。<br>水戸駅では各種水戸納豆が販売されています。","2017.09.06","2017.11.12"
"1000031","1","36.310836","140.570753","大洗マリンタワー前広場","大洗あんこう祭会場","","茨城県","東茨城郡大洗町","","Wikipedia","2017.09.23","https://ja.wikipedia.org/wiki/%E5%A4%A7%E6%B4%97%E3%81%82%E3%82%93%E3%81%93%E3%81%86%E7%A5%AD","大洗あんこう祭は茨城県東茨城郡大洗町で行われている祭。<br>アンコウの吊るし切りや、アンコウ汁の販売が行われる。1998年より始まり、近年は毎年11月に開催されている。<br>2012年より大洗町が舞台のアニメ『ガールズ&パンツァー』の関連イベントが行われ、ファンが多数来客するようになった。","大洗観光協会 『よかっぺ大洗』","http://www.oarai-info.jp/top.htm","1011061021","1","0","L","101","106","","2017.09.06","2017.09.23"
"1000032","1","35.994109","140.148016","明恒パール","","","茨城県","牛久市猪子町","","Wikipedia","2017.09.23","https://ja.wikipedia.org/wiki/%E9%9C%9E%E3%83%B6%E6%B5%A6","イケチョウガイやカラス貝といった淡水生の貝の中に出来る真珠は淡水パールと呼ばれる。<br>霞ヶ浦の浮島付近や江戸崎などでは淡水真珠の養殖が行われており、2000年の淡水真珠の浜揚量は135kgで、これは全国（181kg）のうちの約75％になる。","明恒パール牛久観光株式会社","http://www.meiko-pearl.co.jp/","1011061031","1","0","L","101","106","","2017.09.06","2017.09.23"
"1000033","1","36.097078","140.403255","霞ヶ浦ふれあいランド","","","茨城県","行方市玉造","","Wikipedia","2017.09.23","https://ja.wikipedia.org/wiki/%E9%9C%9E%E3%83%B6%E6%B5%A6%E3%81%B5%E3%82%8C%E3%81%82%E3%81%84%E3%83%A9%E3%83%B3%E3%83%89","霞ヶ浦ふれあいランドは茨城県行方市玉造甲にある行方市立のレジャー施設である。<br>霞ヶ浦や筑波山を眺望出来る高さ60mのシンボルタワーである虹の塔のほか、水について学ぶことができる水の科学館などの様々な施設が設置されている。<br>物産販売所こいこい、道の駅たまつくりが隣接。","行方市観光物産館こいこい","http://www.namegata-koikoi.com/","1011061041","1","0","C","101","106","","2017.09.06","2017.09.23"
"1000034","1","36.068552","140.129369","筑波宇宙センター","","","茨城県","つくば市千現","","Wikipedia","2017.09.23","https://ja.wikipedia.org/wiki/%E7%AD%91%E6%B3%A2%E5%AE%87%E5%AE%99%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC","筑波宇宙センターは茨城県つくば市の筑波研究学園都市内にある宇宙航空研究開発機構（JAXA）が所有する宇宙開発計画関連の独立行政法人施設である。<br>一般見学者が入れる展示館や、宇宙開発関連図書が専門の図書館があり、年に2回、4月と10月に特別公開を実施している。","JAXA｜宇宙航空研究開発機構","http://www.jaxa.jp/","1011061051","1","0","R","101","106","","2017.09.06","2017.09.23"
"1000035","1","36.371879","140.445902","徳川ミュージアム","","","茨城県","水戸市見川","","Wikipedia","2017.09.24","https://ja.wikipedia.org/wiki/%E6%B0%B4%E6%88%B8%E9%BB%84%E9%96%80","水戸黄門とは江戸時代の水戸藩主・徳川光圀の別称。または、徳川光圀が隠居して日本各地を漫遊しながら世直しをする創作物語のタイトル。<br>実際には光圀が諸国を漫遊した記録はなく、隠居後は西山荘（茨城県常陸太田市）に移り歴史書『大日本史』の編纂に尽力した。<br>徳川ミュージアムでは水戸徳川家の史料を見ることができる。","公益財団法人 徳川ミュージアム","http://www.tokugawa.gr.jp/","1011061061","1","0","R","101","106","","2017.09.24","2017.09.24"
"1000036","1","36.230028","138.743536","下仁田こんにゃく観光センター","","","群馬県","甘楽郡下仁田町東野牧","","Wikipedia","2017.09.23","https://ja.wikipedia.org/wiki/%E3%82%B3%E3%83%B3%E3%83%8B%E3%83%A3%E3%82%AF","コンニャクはサトイモ科の植物、あるいはその球茎から製造される食品である。<br>コンニャクの原料となるコンニャクイモの2007年度の収穫量は66,900tで主産地は群馬県 (89.5%) 。<br>和食ブームとともに低カロリーの健康食品として欧米にも広がりつつある。","下仁田こんにゃく観光センター","http://www.tabi254.jp/","1011071011","1","0","R","101","107","","2017.09.06","2017.09.23"
"1000037","1","36.223913","138.80204","道の駅　しもにた","","","群馬県","甘楽郡下仁田町馬山","","Wikipedia","2017.09.23","https://ja.wikipedia.org/wiki/%E4%B8%8B%E4%BB%81%E7%94%B0%E3%83%8D%E3%82%AE","下仁田ネギはネギの品種の一つ。群馬県下仁田町の特産品であることからこの名称がある。<br>他の品種のネギに比べて太く、生のままでは非常に辛いが、加熱すると甘みが強くなる。<br>すき焼きを始め、そのまま天麩羅にするなど様々な料理に使われる。","下仁田町ホームページ ： 「下仁田ネギ」について","http://www.town.shimonita.lg.jp/nourin-kensetu/m02/m01/m01/04.html","1011071021","1","0","C","101","107","","2017.09.06","2017.09.23"
"1000038","1","36.260836","139.27478","太田市立新田荘歴史資料館","","","群馬県","太田市世良田町","","Wikipedia","2017.09.23","https://ja.wikipedia.org/wiki/%E6%96%B0%E7%94%B0%E7%BE%A9%E8%B2%9E","新田義貞は鎌倉時代後期から南北朝時代にかけての御家人・武将。出生には諸説あるが群馬県太田市周辺と言われている。<br>東国の一御家人から始まり、鎌倉幕府を滅ぼして中央へと進出し、その功績による重圧に耐え、南朝の総大将として戦死した。<br>太田市立新田荘歴史資料館には新田義貞に関する収蔵・展示がされている。","太田市立新田荘歴史資料館","http://www12.wind.ne.jp/tomohm/index.html","1011071031","1","0","C","101","107","","2017.09.06","2017.09.23"
"1000039","1","36.545965","139.176209","赤城山","","","群馬県","前橋市、桐生市、渋川市、沼田市、利根郡昭和村","","Wikipedia","2017.09.23","https://ja.wikipedia.org/wiki/%E8%B5%A4%E5%9F%8E%E5%B1%B1","赤城山は関東地方の北部、群馬県のほぼ中央に位置する山。<br>カルデラ湖を伴うカルデラを持つ、関東地方で有数の複成火山である。日本百名山、日本百景の一つにも選ばれている。<br>群馬県平地部や埼玉県北西部では冬期の関東平野に吹く特有の北風「空っ風」を赤城颪（あかぎおろし）と呼ぶ。","群馬県赤城山ポータルサイト","http://akagi-yama.jp/","1011071042","1","0","C","101","107","","2017.09.06","2017.09.23"
"1000040","1","36.2559","138.887882","富岡製糸場","","","群馬県","富岡市富岡","","Wikipedia","2017.09.23","https://ja.wikipedia.org/wiki/%E5%AF%8C%E5%B2%A1%E8%A3%BD%E7%B3%B8%E5%A0%B4","富岡製糸場は群馬県富岡に設立された日本初の本格的な器械製糸の工場。1872年の開業当時の繰糸所、繭倉庫などが現存している。<br>日本の近代化だけでなく、絹産業の技術革新・交流などにも大きく貢献した。<br>2014年に「富岡製糸場と絹産業遺産群」の構成資産として世界遺産登録された。","しるくるとみおか 富岡市観光ホームページ","http://www.tomioka-silk.jp/","1011071051","1","0","L","101","107","","2017.09.06","2017.09.23"
"1000041","1","34.687334","135.526237","大阪城公園","大阪城","","大阪府","大阪市中央区大阪城","","Wikipedia","2017.09.25","https://ja.wikipedia.org/wiki/%E5%A4%A7%E9%98%AA%E5%9F%8E%E5%85%AC%E5%9C%92","大阪城公園は大坂城特別史跡地に所在する広大な歴史公園。<br>本丸に聳える大阪城天守閣は展望台と歴史博物館を兼ねた施設として有料公開されている。<br>公園内には、大阪城ホール、太陽の広場、軟式野球場、野外音楽堂などの施設のほか、樹木が多く植えられ、花見シーズンには梅・桃・桜の名所となっている。","大阪城パークセンター","http://osakacastlepark.jp/","1021011012","1","0","C","102","101","","2017.09.16","2017.09.25"
"1000042","1","34.46565","135.371812","岸和田市","看貫場","","大阪府","岸和田市大北町","","Wikipedia","2017.09.25","https://ja.wikipedia.org/wiki/%E5%B2%B8%E5%92%8C%E7%94%B0%E3%81%A0%E3%82%93%E3%81%98%E3%82%8A%E7%A5%AD","岸和田だんじり祭は、大阪府岸和田市で行われる祭。関西各地で行なわれるだんじり祭のひとつ。<br>岸和田市北西部、岸和田城下およびその周辺で毎年9月に行われる。<br>総欅造りのだんじり（地車）は前方に100mほどの2本の綱をつけ500人程度で曳行され、地元の町を疾走する。","岸和田だんじり祭 - 岸和田市公式ウェブサイト","https://www.city.kishiwada.osaka.jp/site/danjiri/","1021011021","1","0","C","102","101","","2017.09.16","2017.09.25"
"1000043","1","34.702462","135.49595","大阪駅","","","大阪府","大阪市北区梅田三丁目","","Wikipedia","2017.09.25","https://ja.wikipedia.org/wiki/%E5%A4%A7%E9%98%AA%E9%A7%85","大阪駅は大阪府の代表駅（府庁所在地駅）。JR西日本で最多の乗降客が利用している。<br>大阪府内に「大阪」と付く駅が多いことから、「大阪（梅田）駅」とも呼ばれている。<br>大阪市街の北玄関である梅田に位置し、駅前や駅の東側・南側を中心に繁華街が広がっている。","大阪ステーションシティ","http://osakastationcity.com/","1021011031","1","0","C","102","101","","2017.09.16","2017.09.25"
"1000044","1","34.66905","135.501301","道頓堀","戎橋","","大阪府","大阪市中央区道頓堀","","Wikipedia","2017.09.25","https://ja.wikipedia.org/wiki/%E9%81%93%E9%A0%93%E5%A0%80","道頓堀は大阪市中央区の繁華街および町名。または同所の北を流れる道頓堀川の略称。<br>道頓堀の開鑿者である安井道頓は戦国時代から江戸時代初期にかけての商人。<br>私財を投じて城南地域中心部の水路（後の道頓堀）の堀鑿に着手したが、完成前に1615年の大坂夏の陣で大坂城内で討死した。","道頓堀商店会","http://www.dotonbori.or.jp/ja/","1021011041","1","0","R","102","101","","2017.09.16","2017.09.25"
